country_num,variety_num,year,price,ratings
0,7,2012,17.0,3
2,74,2011,21.0,3
0,7,2012,15.0,3
4,19,2011,35.0,3
4,8,2011,38.0,3
4,17,2006,27.0,3
0,9,2013,25.0,3
3,10,2010,19.0,3
3,22,2010,20.0,3
1,9,2013,40.0,3
0,5,2011,42.0,3
1,2,2014,82.0,4
1,33,2012,21.0,4
1,2,2014,32.0,4
1,2,2015,30.0,4
1,2,2015,35.0,4
1,1,2014,105.0,4
1,19,2014,30.0,4
0,1,2014,62.0,4
0,1,2014,42.0,4
1,12,2015,40.0,4
1,2,2014,75.0,4
0,1,2014,36.0,4
0,5,2006,50.0,3
1,8,2007,44.0,3
0,6,2007,40.0,3
0,19,2007,18.0,3
0,16,2008,16.0,3
1,12,2006,19.0,2
3,22,2001,36.0,2
3,3,2006,8.0,2
3,22,2005,18.0,2
1,81,2007,12.0,2
1,9,2007,13.0,2
3,10,2006,10.0,2
1,9,2007,15.0,2
0,5,2005,25.0,2
0,31,2015,38.0,3
0,9,2016,13.0,3
0,1,2014,57.0,3
0,1,2015,65.0,3
2,3,2014,17.0,3
4,8,2005,10.0,2
4,70,2005,15.0,2
5,17,2004,15.0,2
4,8,2005,32.0,2
1,27,1998,160.0,2
0,16,2006,12.0,2
2,50,2011,17.0,2
0,5,2007,40.0,2
0,22,2011,39.0,2
0,6,2009,36.0,2
1,30,2012,17.0,2
2,329,2012,20.0,2
0,4,2010,40.0,2
2,17,2012,11.0,2
1,12,2012,12.0,2
5,2,2005,27.0,4
0,1,2005,38.0,3
3,10,2004,24.0,3
3,3,2003,49.0,3
3,40,2004,15.0,3
0,2,2012,17.0,3
2,50,2012,18.0,3
0,3,2010,28.0,3
0,5,2011,45.0,3
0,1,2011,48.0,3
0,5,2010,30.0,3
0,25,2012,25.0,3
0,7,2011,25.0,3
1,15,2010,20.0,3
1,7,2011,22.0,3
1,23,2011,28.0,3
1,7,2011,27.0,3
0,2,2012,24.0,3
0,3,2011,42.0,3
2,39,2016,22.0,2
0,1,2016,25.0,2
0,1,2016,22.0,2
0,36,2016,13.0,2
1,19,2016,15.0,2
1,30,2016,18.0,2
0,3,2015,20.0,2
0,3,2015,10.0,2
1,12,2016,15.0,2
2,39,2016,20.0,2
0,3,2013,19.0,2
0,1,2015,55.0,2
4,2,2016,20.0,2
6,5,2014,33.0,2
3,32,2014,75.0,2
1,1,2015,10.0,2
1,2,2014,25.0,2
1,12,2015,10.0,2
0,12,2014,20.0,2
0,9,2015,21.0,2
4,8,2012,19.0,2
0,202,2014,21.0,2
0,3,2014,25.0,2
1,2,2014,27.0,2
0,5,2013,33.0,2
1,3,2014,13.0,2
4,4,2014,14.0,2
0,1,2008,50.0,3
0,1,2008,68.0,3
1,12,2008,32.0,3
0,1,2008,40.0,3
0,1,2007,50.0,3
3,3,2005,15.0,3
5,24,2007,60.0,4
5,24,2007,30.0,4
3,10,2004,50.0,4
3,10,2006,28.0,4
3,3,2004,100.0,3
4,37,2014,11.0,2
3,10,2012,13.0,2
4,8,2011,22.0,2
2,16,2014,38.0,3
0,17,2013,30.0,3
0,14,2015,12.0,3
0,6,2011,20.0,3
0,1,2014,42.0,3
0,14,2013,37.0,3
2,16,2014,29.0,3
0,3,2012,35.0,3
0,5,2009,55.0,4
1,15,2009,111.0,4
0,78,2009,50.0,4
3,3,2006,17.0,3
4,3,2009,50.0,3
4,8,2011,11.0,3
1,28,2010,14.0,3
1,5,2010,19.0,3
1,5,2010,21.0,3
5,24,2008,18.0,3
4,8,2008,68.0,3
4,2,2011,45.0,3
0,5,2010,20.0,3
2,110,2013,15.0,2
1,33,2013,16.0,2
1,30,2014,17.0,2
1,12,2013,30.0,2
3,14,2013,16.0,2
0,44,2012,30.0,2
0,2,2012,44.0,2
2,52,2013,13.0,2
0,3,2011,14.0,2
0,10,2012,59.0,2
0,1,2012,50.0,2
0,1,2013,20.0,2
2,110,2013,20.0,2
0,1,2011,50.0,2
2,137,2013,20.0,2
3,32,2011,9.0,3
3,10,2004,45.0,3
0,1,2010,35.0,3
0,182,2010,30.0,3
0,4,2004,25.0,2
1,5,2006,13.0,2
1,5,2006,23.0,2
0,6,2006,42.0,2
5,12,2008,20.0,2
1,9,2016,10.0,2
3,10,2014,14.0,2
1,28,2016,15.0,2
0,19,2014,75.0,2
0,12,2016,24.0,2
2,11,2013,78.0,2
1,5,2015,15.0,2
1,5,2015,20.0,2
1,5,2014,19.0,2
1,9,2016,20.0,2
1,5,2015,32.0,2
1,9,2016,19.0,2
0,1,2016,15.0,2
0,9,2016,14.0,2
0,5,2014,39.0,2
0,4,2015,25.0,2
0,8,2015,18.0,2
1,15,2014,20.0,2
1,14,2011,15.0,2
2,50,2012,13.0,2
0,15,2010,23.0,2
2,64,2011,9.0,2
0,7,2011,15.0,2
0,7,2011,13.0,2
1,23,2011,18.0,2
4,1,2009,12.0,3
4,155,2009,13.0,3
0,7,2008,30.0,3
5,13,2008,26.0,3
3,10,2007,18.0,3
0,6,2010,30.0,3
2,3,2009,75.0,3
1,2,2010,25.0,3
3,21,2008,51.0,3
0,17,2010,23.0,3
2,3,2010,22.0,3
0,5,2010,48.0,3
3,40,2009,31.0,3
0,13,2014,20.0,1
0,2,2014,12.0,1
1,9,2015,13.0,1
3,106,2013,15.0,1
2,164,2015,15.0,1
3,22,2013,32.0,1
0,2,2014,25.0,1
1,9,2015,14.0,1
1,27,2004,65.0,4
4,8,2010,32.0,4
0,8,2009,25.0,2
4,37,2012,18.0,2
0,4,2010,32.0,2
0,25,2011,16.0,2
0,19,2010,42.0,2
1,8,2011,17.0,2
0,17,2009,24.0,2
0,47,2010,28.0,2
0,1,2012,35.0,2
1,15,2011,17.0,2
0,13,2010,29.0,2
2,11,2010,30.0,2
1,9,2013,14.0,2
0,2,2008,30.0,2
1,14,2013,12.0,2
2,3,2013,14.0,2
3,5,2007,50.0,4
0,6,2010,30.0,4
0,5,2009,43.0,4
1,9,2010,90.0,4
0,5,2009,60.0,4
3,10,2008,55.0,4
0,4,2008,100.0,4
0,4,2008,60.0,4
0,3,2013,35.0,3
0,1,2015,36.0,3
0,4,2013,35.0,3
0,15,2013,32.0,3
2,16,2015,15.0,3
0,1,2014,55.0,3
0,17,2013,50.0,3
0,5,2013,55.0,3
0,3,2013,45.0,3
0,4,2013,80.0,3
0,1,2014,56.0,3
5,135,2015,23.0,3
2,45,2014,45.0,3
2,3,2013,18.0,3
0,25,2014,30.0,3
0,1,2015,28.0,3
0,1,2013,45.0,3
0,1,2014,70.0,3
3,10,2011,18.0,3
0,6,2013,29.0,3
1,9,2016,22.0,3
1,9,2016,35.0,3
0,1,2014,50.0,3
3,61,2016,18.0,3
1,9,2016,21.0,3
1,9,2016,24.0,3
0,9,2016,26.0,3
0,4,2013,95.0,3
4,8,2014,25.0,3
3,10,2012,30.0,3
0,9,2016,24.0,3
0,7,2012,25.0,3
0,7,2012,15.0,3
0,7,2012,19.0,3
0,7,2012,14.0,3
1,3,2011,25.0,3
1,9,2013,22.0,3
3,21,2009,31.0,3
4,8,2012,22.0,3
4,8,2011,35.0,3
4,8,2011,35.0,3
0,9,2013,15.0,3
2,86,2011,59.0,3
2,45,2008,31.0,3
1,5,2012,50.0,3
3,138,2010,20.0,1
4,8,2010,13.0,1
3,32,2009,21.0,1
3,22,2005,11.0,2
3,103,2006,12.0,2
0,7,2007,16.0,2
0,7,2007,14.0,2
4,8,2006,16.0,2
1,27,2000,100.0,4
1,27,2000,100.0,4
1,27,2003,70.0,4
0,4,2005,28.0,4
0,12,2006,18.0,4
1,2,2000,84.0,4
0,7,2007,32.0,4
5,404,2015,17.0,3
2,3,2015,24.0,3
0,4,2014,26.0,3
5,4,2014,30.0,3
0,6,2012,39.0,3
5,24,2013,39.0,3
0,5,2013,50.0,3
1,38,2015,14.0,3
1,1,2015,27.0,3
2,16,2013,23.0,3
2,3,2014,75.0,3
1,1,2014,20.0,3
0,29,2009,24.0,2
0,21,2009,37.0,2
0,4,2009,30.0,2
0,6,2009,35.0,2
0,6,2009,15.0,2
1,19,2009,19.0,2
1,5,2009,25.0,2
1,5,2008,40.0,2
1,1,2014,20.0,2
0,6,2012,46.0,2
6,5,2012,32.0,2
0,6,2011,52.0,2
2,16,2011,58.0,2
0,2,2014,25.0,2
1,9,2014,24.0,2
1,1,2014,30.0,2
1,12,2014,20.0,2
0,18,2014,14.0,2
0,6,2010,38.0,2
0,25,2014,8.0,2
2,3,2012,30.0,2
0,13,2012,42.0,2
2,14,2010,40.0,2
2,3,2010,29.0,2
2,3,2009,21.0,2
3,10,2011,20.0,2
2,3,2013,15.0,3
0,2,2014,28.0,3
1,1,2015,27.0,3
1,38,2015,13.0,3
0,4,2014,24.0,3
2,16,2012,48.0,3
1,33,2013,9.0,2
2,110,2013,15.0,2
3,14,2013,35.0,2
0,1,2012,55.0,2
0,66,2013,24.0,2
0,2,2013,34.0,2
0,35,2013,17.0,2
1,33,2016,17.0,3
2,39,2016,13.0,3
1,18,2015,25.0,3
0,7,2014,60.0,3
0,2,2016,32.0,3
0,2,2014,32.0,3
1,21,2014,29.0,3
1,23,2015,30.0,3
0,4,2014,42.0,3
0,6,2014,60.0,3
0,18,2016,28.0,3
3,21,2013,26.0,3
0,14,2006,48.0,2
3,48,2006,11.0,2
3,22,2006,13.0,2
3,22,2006,16.0,2
0,4,2006,35.0,2
5,84,2005,20.0,2
0,3,2012,12.0,3
3,21,2011,36.0,3
3,10,2012,22.0,3
2,3,2010,30.0,3
2,16,2012,15.0,3
0,1,2012,60.0,3
2,16,2011,30.0,3
2,3,2012,20.0,3
0,1,2012,65.0,3
2,3,2012,25.0,3
3,22,2007,27.0,3
0,19,2012,20.0,3
0,2,2013,27.0,3
1,20,2013,24.0,3
0,35,2013,18.0,3
2,3,2011,28.0,3
0,4,2009,35.0,3
1,20,2012,30.0,3
0,2,2012,36.0,3
0,3,2011,21.0,3
0,6,2012,20.0,3
0,2,2012,27.0,3
0,9,2013,18.0,3
0,23,2013,14.0,3
0,6,2011,50.0,3
0,17,2012,12.0,3
0,4,2011,75.0,3
3,48,2014,11.0,2
1,20,2014,16.0,2
0,14,2012,38.0,2
0,1,2012,24.0,2
1,20,2014,15.0,2
0,2,2014,16.0,2
1,2,2012,23.0,2
1,20,2014,20.0,2
3,22,2005,48.0,3
5,24,2005,125.0,3
0,1,2006,70.0,3
0,2,2007,38.0,3
0,1,2006,60.0,3
3,22,2006,24.0,3
3,22,2005,131.0,3
3,10,2011,60.0,3
0,4,2012,90.0,3
0,1,2012,42.0,3
0,1,2012,56.0,3
0,1,2013,36.0,3
0,38,2014,22.0,3
2,39,2014,32.0,3
4,8,2012,75.0,3
0,2,2013,44.0,3
1,1,2003,100.0,3
0,1,2012,35.0,3
0,1,2013,65.0,3
2,39,2014,34.0,3
0,6,2012,30.0,3
0,2,2013,50.0,3
3,403,2013,35.0,3
0,4,2012,85.0,3
1,2,2012,29.0,3
0,68,2013,12.0,3
0,18,2013,13.0,3
0,38,2010,35.0,2
0,3,2011,32.0,2
0,4,2011,28.0,2
2,3,2013,20.0,2
0,1,2011,40.0,2
0,27,2010,37.0,2
2,4,2012,15.0,2
1,20,2013,10.0,2
3,10,2012,10.0,2
1,15,2012,11.0,2
1,28,2013,11.0,2
1,20,2013,18.0,2
2,3,2008,99.0,4
1,15,2013,47.0,4
0,15,2013,60.0,4
2,16,2012,105.0,4
0,2,2014,38.0,4
0,4,2012,175.0,4
0,2,2014,42.0,4
1,6,2014,105.0,4
4,8,2013,90.0,4
0,4,2013,125.0,4
2,16,2011,89.0,4
1,2,2014,65.0,4
0,29,2014,52.0,4
0,26,2014,36.0,4
0,29,2014,48.0,4
0,4,2013,60.0,4
2,16,2011,95.0,4
0,12,2015,45.0,4
1,139,2014,24.0,4
2,50,2012,10.0,2
2,50,2011,35.0,2
2,3,2009,20.0,2
0,12,2012,8.0,2
1,2,2013,22.0,3
1,2,2013,50.0,3
0,69,2014,21.0,3
4,8,2014,11.0,3
4,62,2014,19.0,3
0,2,2012,40.0,3
0,4,2011,125.0,3
0,53,2013,24.0,3
0,12,2014,22.0,3
0,6,2012,36.0,3
0,1,2013,36.0,3
0,7,2009,15.0,2
0,2,2008,19.0,2
3,9,2009,6.0,2
0,7,2009,14.0,2
0,1,2007,30.0,2
0,7,2008,12.0,2
0,7,2008,12.0,2
3,10,2004,45.0,2
3,10,2006,10.0,2
1,2,2010,18.0,2
5,68,2009,15.0,2
4,2,2010,15.0,2
5,14,2010,17.0,2
5,9,2009,12.0,2
4,253,2009,14.0,2
5,36,2010,9.0,2
3,169,2009,40.0,2
1,25,2009,11.0,2
0,18,2015,15.0,2
0,16,2014,36.0,2
2,3,2015,20.0,2
0,3,2015,27.0,2
0,4,2015,28.0,2
0,4,2014,17.0,2
0,3,2014,10.0,2
1,5,2014,16.0,2
2,3,2016,16.0,2
0,173,2014,35.0,2
0,1,2016,15.0,2
1,7,2011,29.0,2
1,1,2010,22.0,2
0,2,2010,30.0,2
1,2,2010,14.0,2
2,49,2009,22.0,2
2,396,2011,15.0,2
2,51,2012,13.0,2
2,52,2012,15.0,2
2,36,2011,40.0,2
1,5,2012,11.0,2
1,34,2011,25.0,2
0,26,2011,45.0,2
0,15,2010,30.0,2
3,3,2009,11.0,2
0,29,2010,23.0,2
5,1,2010,35.0,2
3,3,2002,18.0,2
3,17,2007,18.0,2
1,15,2009,29.0,2
0,2,2010,15.0,2
0,4,2009,20.0,2
0,16,2009,20.0,2
2,11,2010,139.0,3
4,8,2014,22.0,3
0,14,2015,19.0,3
5,36,2014,15.0,3
5,26,2013,65.0,3
4,3,2013,17.0,3
1,2,2014,50.0,3
1,2,2014,40.0,3
1,1,2014,39.0,3
1,2,2014,27.0,3
4,8,2012,55.0,3
4,3,2014,15.0,3
0,3,2013,58.0,3
0,1,2015,20.0,3
0,12,2015,25.0,3
5,24,2004,32.0,3
1,5,2005,35.0,3
3,4,2005,15.0,3
0,4,2007,10.0,3
0,7,2007,8.0,3
1,5,2005,40.0,3
0,1,2014,49.0,3
0,1,2014,26.0,3
0,9,2015,18.0,3
0,14,2014,15.0,3
0,17,2014,14.0,3
1,5,2014,12.0,3
1,5,2014,25.0,3
1,5,2014,35.0,3
0,7,2014,29.0,3
0,2,2015,19.0,3
0,12,2015,18.0,3
2,55,2010,19.0,3
3,180,2013,11.0,2
0,30,2014,20.0,2
2,6,2011,31.0,2
2,16,2012,29.0,2
2,31,2012,30.0,2
0,14,2014,14.0,2
1,30,2014,15.0,2
1,126,2013,20.0,2
1,5,2013,15.0,2
0,8,2011,24.0,2
2,11,2010,50.0,2
0,13,2013,18.0,2
1,7,2013,15.0,2
1,7,2013,17.0,2
2,11,2011,62.0,2
0,3,2012,23.0,2
0,2,2013,16.0,2
0,1,2012,75.0,3
2,3,2011,35.0,3
5,24,2011,85.0,3
5,2,2013,15.0,3
5,2,2013,33.0,3
0,3,2012,20.0,3
0,3,2012,66.0,3
0,6,2012,34.0,3
0,1,2010,85.0,3
5,5,2012,110.0,4
2,11,2012,70.0,4
0,1,2014,52.0,4
0,1,2014,48.0,4
0,3,2013,80.0,4
1,1,2014,65.0,4
5,24,2014,65.0,4
0,1,2014,100.0,4
0,1,2014,68.0,4
2,11,2010,156.0,4
1,1,2014,55.0,4
5,5,2013,109.0,4
0,1,2014,34.0,4
0,15,2014,39.0,4
0,3,2013,39.0,4
0,2,2014,50.0,4
1,2,2014,100.0,4
2,11,2011,150.0,4
1,2,2014,39.0,4
1,1,2014,76.0,4
0,2,2015,32.0,4
0,1,2014,40.0,4
0,1,2014,60.0,4
1,2,2010,22.0,3
0,5,2010,37.0,3
0,6,2012,37.0,3
0,28,2013,25.0,3
2,6,2010,65.0,3
0,5,2012,29.0,3
3,90,2013,34.0,3
0,69,2010,50.0,3
2,31,2011,40.0,3
0,4,2012,89.0,3
0,9,2014,24.0,3
0,5,2010,38.0,3
0,34,2013,25.0,3
2,31,2013,45.0,3
2,17,2013,236.0,3
0,1,2014,18.0,3
0,1,2013,35.0,3
2,16,2011,20.0,3
2,11,2011,35.0,2
3,10,2013,9.0,2
3,10,2010,10.0,2
0,14,2012,21.0,2
0,43,2009,60.0,2
4,37,2013,12.0,2
0,1,2011,46.0,2
1,12,2012,25.0,2
1,1,2012,30.0,2
3,22,2013,12.0,2
2,11,2010,55.0,2
0,4,2009,59.0,2
3,3,2012,39.0,2
0,4,2010,48.0,2
1,6,2012,60.0,3
0,19,2013,140.0,3
0,3,2012,42.0,3
0,3,2014,25.0,3
0,1,2014,28.0,3
0,4,2013,50.0,3
0,1,2014,46.0,3
0,38,2015,30.0,3
0,6,2013,60.0,3
2,3,2010,40.0,3
2,3,2013,90.0,3
0,43,2013,32.0,3
1,20,2015,25.0,3
1,20,2015,25.0,3
0,6,2013,36.0,3
0,2,2014,30.0,3
1,20,2014,22.0,3
3,35,2013,25.0,3
1,27,2004,86.0,3
0,1,2012,28.0,3
0,1,2012,48.0,3
0,18,2014,27.0,3
0,1,2013,50.0,3
0,26,2012,35.0,3
0,6,2011,38.0,3
0,1,2013,35.0,3
2,21,2004,65.0,3
1,38,2013,20.0,3
0,1,2014,28.0,3
1,20,2014,20.0,3
1,20,2014,27.0,3
5,1,2013,42.0,3
0,6,2010,54.0,3
0,1,2013,50.0,3
0,1,2013,27.0,3
1,20,2014,22.0,3
0,4,2012,45.0,3
0,2,2013,38.0,3
2,39,2013,15.0,3
0,1,2013,65.0,3
0,19,2013,50.0,3
0,1,2013,85.0,3
0,3,2013,100.0,3
0,6,2013,40.0,3
0,4,2013,35.0,3
0,2,2015,18.0,3
2,36,2015,40.0,3
0,1,2015,25.0,3
0,5,2012,70.0,3
0,4,2012,70.0,3
2,50,2015,17.0,3
0,13,2012,42.0,3
2,244,2011,60.0,3
2,51,2013,53.0,3
0,60,2013,25.0,3
4,3,2011,59.0,3
0,26,2013,42.0,3
0,1,2012,42.0,3
4,3,2013,69.0,3
0,2,2013,38.0,3
2,16,2010,164.0,3
2,16,2012,19.0,3
0,1,2011,52.0,3
2,3,2010,14.0,3
3,10,2009,22.0,3
4,37,2013,14.0,3
2,85,2009,25.0,3
2,14,2010,50.0,3
1,94,2015,22.0,3
1,5,2015,23.0,3
1,63,2016,14.0,3
1,34,2015,22.0,3
1,184,2016,22.0,3
0,226,2014,25.0,3
5,2,2014,17.0,3
5,7,2015,13.0,3
0,6,2014,36.0,3
5,4,2013,18.0,3
0,1,2014,30.0,3
0,23,2015,20.0,3
2,11,2013,42.0,3
0,6,2013,80.0,3
4,8,2014,23.0,3
4,8,2015,20.0,3
0,1,2014,30.0,3
1,20,2015,22.0,3
0,2,2014,40.0,3
2,11,2011,68.0,3
0,1,2014,50.0,3
5,4,2013,20.0,3
2,11,2009,54.0,3
1,2,1998,55.0,3
2,45,2010,25.0,2
1,2,2012,30.0,2
3,35,2012,36.0,2
2,45,2010,45.0,2
3,46,2012,16.0,2
2,45,2012,25.0,2
0,2,2012,20.0,2
0,4,2012,14.0,2
1,1,2011,50.0,2
1,25,2010,85.0,2
0,17,2011,25.0,2
3,10,2012,8.0,2
0,2,2011,25.0,2
0,2,2013,15.0,2
0,38,2012,18.0,2
2,206,2013,12.0,2
0,6,2004,30.0,2
2,3,2010,65.0,3
2,16,2010,50.0,3
0,1,2012,36.0,3
0,102,2012,36.0,3
0,1,2012,57.0,3
0,13,2012,24.0,3
2,3,2011,33.0,3
0,4,2011,98.0,3
0,8,2012,34.0,3
0,1,2012,70.0,3
0,1,2012,49.0,3
0,2,2013,28.0,3
1,9,2009,43.0,3
5,24,2002,60.0,3
5,7,2008,26.0,3
1,7,2011,68.0,4
1,7,2014,32.0,4
1,18,2011,53.0,4
0,2,2013,75.0,4
0,1,2013,50.0,4
0,1,2013,65.0,4
3,46,2009,100.0,4
5,25,2013,45.0,4
0,4,2013,60.0,4
0,1,2013,85.0,4
0,1,2013,60.0,4
0,1,2013,66.0,4
3,46,2006,50.0,4
0,1,2014,55.0,4
0,78,2012,63.0,4
0,1,2013,65.0,4
2,150,2008,90.0,4
0,9,2013,27.0,2
0,7,2012,22.0,2
2,14,2012,29.0,2
3,3,2011,17.0,2
1,9,2013,20.0,2
3,10,2012,12.0,2
0,1,2010,20.0,2
1,9,2013,17.0,2
0,1,2013,75.0,4
0,2,2013,60.0,4
0,3,2013,42.0,4
1,94,2009,26.0,4
2,11,2011,40.0,4
2,11,2011,78.0,4
2,11,2011,101.0,4
2,11,2011,65.0,4
1,2,2008,75.0,4
0,2,2013,35.0,4
0,6,2011,55.0,4
0,1,2013,70.0,4
4,8,2012,50.0,4
1,15,2008,14.0,2
4,4,2008,30.0,2
0,2,2013,19.0,2
2,3,2009,90.0,2
3,6,2012,18.0,2
2,3,2013,14.0,2
3,240,2011,11.0,2
1,28,2012,70.0,2
2,3,2009,40.0,2
1,5,2012,18.0,2
0,7,2013,22.0,2
0,13,2012,20.0,2
2,124,2010,25.0,2
0,15,2009,40.0,4
0,6,2008,85.0,4
1,1,2009,163.0,4
0,15,2009,45.0,4
0,2,2012,36.0,2
0,3,2012,20.0,2
0,28,2012,24.0,2
0,16,2012,28.0,2
1,5,2012,10.0,2
0,2,2013,26.0,2
0,3,2011,28.0,2
4,159,2014,11.0,2
0,2,2013,15.0,2
0,2,2013,16.0,2
0,2,2010,8.0,2
1,2,2011,15.0,2
1,3,2008,18.0,3
4,4,2008,20.0,3
3,35,2013,18.0,2
0,1,2012,35.0,2
2,3,2013,12.0,2
1,63,2013,16.0,2
1,3,2014,15.0,2
1,330,2014,11.0,2
3,10,2011,14.0,2
1,63,2012,20.0,2
3,73,2014,13.0,2
2,160,2015,30.0,3
1,38,2015,14.0,3
1,9,2015,10.0,3
2,74,2015,27.0,3
0,1,2013,49.0,3
0,1,2013,49.0,3
3,22,2013,14.0,3
0,101,2013,39.0,3
0,4,2013,26.0,3
3,10,2013,13.0,3
0,13,2013,38.0,3
2,100,2014,36.0,3
2,287,2014,25.0,3
2,3,2012,34.0,3
1,38,2013,17.0,3
1,14,2014,17.0,3
1,38,2014,27.0,3
0,24,2013,42.0,3
0,1,2014,63.0,4
0,1,2014,40.0,4
0,2,2014,36.0,4
0,2,2014,38.0,4
3,3,2012,50.0,4
0,2,2014,48.0,4
1,18,2013,24.0,4
1,5,2014,130.0,4
1,18,2013,37.0,4
1,80,2014,34.0,4
0,1,2014,90.0,4
0,1,2014,50.0,4
1,1,2011,55.0,4
0,1,2014,90.0,4
1,7,2014,54.0,4
0,1,2014,63.0,4
0,1,2015,54.0,4
1,7,2010,27.0,4
0,1,2014,98.0,4
0,1,2014,105.0,4
1,7,2011,22.0,4
0,13,2013,28.0,3
1,18,2012,45.0,3
2,51,2014,25.0,3
2,51,2014,39.0,3
1,23,2010,30.0,3
0,4,2013,24.0,3
0,3,2013,36.0,3
0,13,2013,25.0,3
4,8,2012,17.0,3
4,8,2012,19.0,3
1,7,2014,25.0,3
0,18,2010,18.0,3
0,1,2009,60.0,3
0,4,2009,52.0,3
0,13,2009,59.0,2
0,4,2009,59.0,2
4,3,2010,11.0,2
4,4,2008,27.0,2
4,14,2009,50.0,2
1,15,2009,15.0,2
0,13,2009,59.0,2
0,13,2008,19.0,2
2,85,2009,77.0,3
2,3,2011,27.0,3
4,37,2013,23.0,3
2,64,2009,20.0,3
4,4,2011,20.0,3
0,1,2011,48.0,3
0,3,2012,48.0,4
4,8,2012,120.0,4
0,1,2013,36.0,4
0,1,2012,75.0,4
0,7,2014,28.0,4
0,6,2012,28.0,4
4,5,2011,39.0,4
4,4,2012,23.0,4
0,15,2012,32.0,4
1,2,2013,50.0,4
0,13,2013,42.0,3
0,3,2011,32.0,3
4,8,2012,45.0,3
3,35,2013,25.0,3
2,55,2007,55.0,3
3,32,2011,26.0,3
1,21,2008,20.0,3
2,3,2007,70.0,3
3,3,2010,30.0,3
2,3,2010,50.0,3
0,1,2012,48.0,3
0,12,2013,23.0,3
0,1,2012,40.0,3
0,1,2011,70.0,3
3,42,2013,14.0,3
0,1,2012,38.0,3
0,1,2012,55.0,3
1,2,2012,39.0,3
2,3,2013,140.0,3
0,2,2014,55.0,3
0,4,2013,85.0,3
0,1,2013,54.0,3
2,19,2010,110.0,3
0,1,2014,62.0,3
0,1,2014,56.0,3
0,4,2013,85.0,3
0,3,2013,50.0,3
0,13,2014,17.0,3
0,2,2014,45.0,3
2,3,2009,65.0,3
6,7,2014,60.0,3
0,19,2013,43.0,3
1,20,2015,20.0,3
1,20,2014,28.0,3
2,16,2012,29.0,3
0,15,2013,35.0,3
0,26,2013,48.0,3
0,3,2011,25.0,3
0,179,2014,25.0,3
6,65,2015,18.0,3
0,2,2007,25.0,3
4,8,2008,10.0,3
0,3,2007,15.0,3
4,8,2007,112.0,3
0,26,2013,28.0,3
0,26,2013,38.0,3
0,13,2013,25.0,3
0,1,2013,44.0,3
0,3,2012,52.0,3
1,18,2014,18.0,3
1,7,2014,14.0,3
0,3,2011,35.0,3
2,3,2012,45.0,3
0,2,2013,24.0,3
0,2,2012,50.0,3
0,26,2013,38.0,3
0,13,2012,29.0,3
0,21,2009,24.0,3
0,1,2013,15.0,3
0,14,2013,32.0,3
0,7,2012,25.0,2
0,9,2013,22.0,2
0,2,2011,14.0,2
0,9,2013,27.0,2
3,14,2011,25.0,2
2,14,2013,13.0,2
2,233,2012,48.0,2
2,213,2013,15.0,2
3,22,2009,12.0,2
0,2,2008,24.0,2
3,114,2011,25.0,2
0,19,2011,30.0,2
0,7,2012,20.0,2
4,6,2012,18.0,2
0,4,2005,50.0,2
0,16,2006,28.0,2
1,12,2014,12.0,2
0,297,2012,45.0,2
2,16,2011,30.0,2
1,5,2010,15.0,2
0,35,2013,28.0,2
0,14,2013,28.0,2
2,3,2011,25.0,2
2,3,2011,19.0,2
2,16,2013,9.0,2
2,3,2011,20.0,2
3,22,2011,25.0,2
0,17,2011,40.0,2
0,69,2013,36.0,2
0,4,2009,75.0,2
0,12,2013,35.0,2
0,17,2012,24.0,2
0,19,2010,35.0,2
1,1,1999,65.0,4
1,1,1999,52.0,4
1,1,1999,65.0,3
1,1,1999,52.0,3
1,1,1999,37.0,2
1,1,1999,65.0,2
1,27,1992,38.0,4
4,37,2010,11.0,3
1,2,2008,25.0,3
5,134,2009,15.0,3
1,12,2009,16.0,3
5,229,2007,135.0,3
3,32,2008,12.0,3
5,128,2009,15.0,3
0,5,2007,32.0,3
2,39,2016,16.0,3
2,39,2016,18.0,3
0,2,2016,18.0,3
0,44,2015,30.0,3
2,39,2016,21.0,3
0,7,2014,40.0,3
0,13,2015,36.0,3
0,5,2015,35.0,3
3,10,2012,35.0,3
3,32,2012,50.0,3
0,2,2016,30.0,3
2,320,2015,35.0,3
2,14,2011,44.0,3
0,36,2016,10.0,2
0,2,2015,28.0,2
0,35,2016,25.0,2
0,4,2015,14.0,2
0,16,2014,24.0,2
0,9,2016,22.0,2
1,12,2016,16.0,2
0,2,2016,32.0,2
0,5,2011,48.0,2
0,83,2014,20.0,2
0,236,2016,45.0,2
0,6,2009,42.0,4
0,1,2014,42.0,3
0,47,2013,36.0,3
1,2,2015,28.0,3
2,11,2014,35.0,3
0,1,2016,22.0,3
0,17,2014,13.0,3
0,1,2014,60.0,4
0,1,2014,82.0,4
0,3,2013,155.0,4
0,6,2015,28.0,4
2,11,2013,107.0,4
2,11,2013,35.0,4
0,3,2013,60.0,4
2,11,2013,79.0,4
0,6,2014,49.0,4
2,11,2013,60.0,4
0,1,2015,75.0,4
2,11,2011,60.0,4
0,4,2014,59.0,4
1,60,2014,70.0,4
3,6,2013,40.0,4
1,15,2014,43.0,4
2,11,2013,80.0,4
1,5,2012,34.0,4
0,11,2008,50.0,4
0,29,2013,42.0,4
2,11,2013,65.0,4
